Date,ARS,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,DZD,EUR,GBP,HKD,HRK,HUF,IDR,ILS,INR,JPY,KRW,MAD,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,ZAR,ISK
2024-09-24,,1.4585,1.7568,5.5124,1.3503,0.84784,7.0322,22.595,6.6982,,0.89823,0.74751,7.7848,,354.53,15177,3.7678,83.67,143.84,1334.65,,19.3793,4.154,10.4303,1.5905,56.23,3.8323,4.4692,,10.1442,1.2882,32.847,34.138,,17.3241,136.26
2024-09-25,,1.454,1.7472,5.4586,1.3439,0.84822,7.0298,22.443,6.6621,,0.89334,0.7473,7.7863,,352.89,15118,3.7565,83.6,144.26,1330.59,,19.4238,4.131,10.4377,1.5834,55.931,3.8095,4.4452,,10.1045,1.2844,32.695,34.133,,17.146,134.45
2024-09-26,,1.4538,1.7533,5.4121,1.3469,0.84733,7.0115,22.554,6.6851,,0.89646,0.7479,7.7788,,354.95,15131,3.6873,83.64,144.13,1325.52,,19.5697,4.145,10.5661,1.5859,55.96,3.8288,4.4607,,10.13,1.2844,32.465,34.157,,17.2461,134.92
2024-09-27,,1.4501,1.7528,5.4372,1.3476,0.84424,7.0111,22.547,6.6831,,0.89622,0.74689,7.7735,,355.75,15109,3.701,83.69,143.06,1310.95,,19.5707,4.125,10.5373,1.5817,56.095,3.8303,4.4599,,10.1031,1.282,32.385,34.176,,17.126,135.06
2024-09-30,,1.4439,1.7469,5.4041,1.3516,0.84307,7.0124,22.494,6.6595,,0.89318,0.74619,7.7646,,354.48,15163,3.7059,83.79,142.75,1312.17,,19.6356,4.1235,10.5078,1.5734,56.038,3.8217,4.4438,,10.0929,1.281,32.25,34.181,,17.172,134.6
2024-10-01,,1.4469,1.7642,5.4462,1.3518,0.84738,7.0185,22.796,6.7272,,0.90204,0.75043,7.7739,,358.86,15198,3.722,83.83,143.76,1320.58,,19.7041,4.1645,10.5814,1.5829,56.185,3.8655,4.4885,,10.2061,1.287,32.585,34.203,,17.2817,135.22
2024-10-02,,1.4496,1.7666,5.416,1.3487,0.84798,7.0185,22.867,6.7377,,0.90326,0.75231,7.7633,,360.88,15278,3.7862,83.99,144.76,1321.05,,19.5177,4.1735,10.5442,1.591,56.17,3.8795,4.4949,,10.2516,1.2886,32.785,34.227,,17.3973,135.4
2024-10-03,,1.4606,1.7717,5.4628,1.3538,0.85035,7.0185,22.97,6.7574,,0.90588,0.76328,7.7665,,363.65,15468,3.7919,83.99,146.73,1334.26,,19.5117,4.2215,10.6165,1.6078,56.45,3.9005,4.5082,,10.2917,1.2968,33.125,34.155,,17.485,135.25
2024-10-04,,1.4617,1.7733,5.4919,1.3557,0.85175,7.0185,22.982,6.7621,,0.9067,0.75923,7.764,,363.89,15564,3.8101,83.97,146.6,1340.32,,19.2846,4.22,10.5943,1.612,56.33,3.912,4.5126,,10.2797,1.2979,33.08,34.252,,17.482,135.19
2024-10-07,,1.471,1.7809,5.438,1.358,0.85485,7.0185,23.08,6.7904,,0.91058,0.76414,7.7664,,366.13,15717,3.7865,84.0,148.09,1344.13,,19.3253,4.283,10.6137,1.6251,56.929,3.9351,4.5327,,10.3497,1.3025,33.39,34.253,,17.3901,135.22
2024-10-08,,1.4836,1.7809,5.5116,1.3641,0.85686,7.0524,23.05,6.791,,0.91058,0.76287,7.7736,,364.73,15647,3.7765,83.96,147.96,1346.04,,19.2479,4.2865,10.642,1.6329,56.813,3.9231,4.5322,,10.3342,1.3028,33.44,34.272,,17.4635,135.22
2024-10-09,,1.4861,1.785,5.5438,1.3676,0.85763,7.0672,23.134,6.8072,,0.91266,0.76426,7.7737,,364.97,15634,3.7606,83.96,148.74,1344.37,,19.3411,4.2825,10.7566,1.6463,56.959,3.9224,4.5413,,10.3696,1.3046,33.45,34.247,,17.64,135.71
2024-10-10,,1.4888,1.7891,5.5855,1.375,0.85922,7.0779,23.159,6.8233,,0.91475,0.76551,7.7717,,366.26,15703,3.7722,83.97,148.97,1351.55,,19.4649,4.2915,10.7867,1.6464,57.411,3.9378,4.5514,,10.3965,1.3081,33.59,34.213,,17.5989,135.84
2024-10-11,,1.4841,1.7881,5.5665,1.3771,0.85738,7.0655,23.124,6.8212,,0.91424,0.76527,7.7712,,366.47,15581,3.7578,84.07,148.97,1350.92,,19.4149,4.2875,10.7326,1.6402,57.244,3.9219,4.5483,,10.3803,1.3058,33.32,34.282,,17.4658,136.31
2024-10-14,,1.4886,1.7918,5.6292,1.3786,0.86202,7.0849,23.145,6.8358,,0.91617,0.76651,7.7616,,367.18,15593,3.759,84.04,149.69,1359.62,,19.2716,4.295,10.7618,1.6443,57.505,3.9297,4.5573,,10.4201,1.308,33.26,34.276,,17.5555,136.78
2024-10-15,,1.4891,1.7938,5.5901,1.3815,0.86224,7.1149,23.151,6.8431,,0.91718,0.76451,7.7676,,367.31,15525,3.7517,84.03,149.36,1359.93,,19.4534,4.3095,10.7915,1.6419,57.845,3.9382,4.5637,,10.365,1.3089,33.335,34.258,,17.5778,136.93
2024-10-16,,1.495,1.7948,5.6375,1.3777,0.86235,7.1131,23.214,6.8468,,0.91768,0.76723,7.7706,,367.99,15526,3.7637,84.01,149.19,1361.02,,19.7109,4.295,10.83,1.6449,57.765,3.946,4.5665,,10.412,1.309,33.13,34.21,,17.5537,137.19
2024-10-17,,1.4935,1.7999,5.6828,1.3782,0.86324,7.1218,23.243,6.8659,,0.9203,0.76804,7.7744,,367.87,15510,3.7569,84.04,149.55,1370.17,,19.9834,4.31,10.9272,1.6476,57.845,3.9677,4.5774,,10.508,1.3124,33.178,34.159,,17.7256,137.22
2024-10-18,,1.4903,1.8031,5.6539,1.3792,0.86669,7.1047,23.259,6.8753,,0.92191,0.76671,7.769,,368.81,15492,3.7085,84.08,150.04,1371.85,,19.7363,4.3045,10.8892,1.647,57.49,3.9721,4.585,,10.5287,1.3123,33.185,34.292,,17.5873,137.46
2024-10-21,,1.4954,1.8021,5.7084,1.3819,0.86428,7.1131,23.282,6.8725,,0.9214,0.76767,7.7721,,370.04,15495,3.773,84.07,150.0,1378.17,,19.9521,4.307,10.9076,1.6512,57.613,3.9782,4.582,,10.5293,1.3126,33.455,34.254,,17.615,137.57
2024-10-22,,1.495,1.8074,5.696,1.3829,0.86545,7.1206,23.336,6.8918,,0.92413,0.77017,7.7728,,369.68,15565,3.777,84.07,150.84,1378.49,,19.8873,4.328,10.926,1.6514,57.832,3.9895,4.5963,,10.5355,1.3151,33.48,34.248,,17.5755,137.97
2024-10-23,,1.5077,1.8165,5.7196,1.3839,0.86747,7.1291,23.437,6.927,,0.92876,0.77225,7.7697,,373.21,15671,3.7935,84.09,152.93,1385.29,,20.072,4.35,11.0082,1.6642,58.06,4.0339,4.6194,,10.5991,1.3223,33.765,34.295,,17.6795,138.66
2024-10-24,,1.503,1.8108,5.6927,1.3815,0.86557,7.1149,23.359,6.9066,,0.92584,0.77039,7.7702,,373.05,15580,3.7778,84.07,151.95,1379.34,,19.7824,4.348,10.9393,1.6586,57.884,4.0214,4.604,,10.5722,1.3192,33.635,34.237,,17.6743,137.67
2024-10-25,,1.5068,1.8067,5.6739,1.3847,0.8667,7.1245,23.326,6.8923,,0.92379,0.77005,7.77,,373.84,15685,3.7933,84.09,151.92,1389.46,,19.8069,4.344,10.9187,1.6651,58.308,4.0164,4.5943,,10.5751,1.3201,33.755,34.289,,17.6099,137.74
2024-10-28,,1.5134,1.8079,5.6896,1.3894,0.86587,7.1269,23.431,6.8945,,0.92439,0.76992,7.7715,,374.22,15729,3.7278,84.08,152.69,1383.3,,19.9871,4.361,11.0113,1.6693,58.208,4.0211,4.5977,,10.6036,1.3221,33.775,34.296,,17.7368,137.83
2024-10-29,,1.5243,1.8153,5.7187,1.3905,0.86959,7.1371,23.549,6.923,,0.92816,0.77056,7.7702,,376.12,15772,3.7403,84.06,153.76,1388.9,,20.022,4.3783,10.9908,1.6777,58.341,4.0356,4.6175,,10.6896,1.3261,33.785,34.295,,17.7337,138.02
2024-10-30,,1.522,1.8084,5.7849,1.3936,0.86852,7.1247,23.465,6.8984,,0.92464,0.77138,7.7716,,377.61,15688,3.7184,84.09,153.41,1380.51,,20.173,4.379,10.9834,1.6735,58.262,4.0188,4.5998,,10.6944,1.3249,33.77,34.291,,17.7101,137.31
2024-10-31,,1.5217,1.7973,5.7558,1.3907,0.86491,7.116,23.274,6.8554,,0.91895,0.76965,7.7741,,375.19,15720,3.7163,84.07,152.82,1378.47,,20.041,4.379,10.9709,1.6743,58.228,3.9982,4.5717,,10.6881,1.3212,33.775,34.247,,17.6318,136.83
2024-11-01,,1.5186,1.7968,5.7706,1.3913,0.86605,7.111,23.271,6.85,,0.9187,0.77169,7.7777,,374.6,15739,3.7373,84.06,152.08,1376.4,,19.9587,4.3785,10.9876,1.6687,58.36,4.0003,4.5701,,10.6674,1.3222,33.875,34.337,,17.5573,136.98
2024-11-04,,1.5147,1.7937,5.8092,1.3899,0.86299,7.0949,23.191,6.8395,,0.91709,0.77094,7.7734,,374.02,15766,3.749,84.12,151.75,1373.78,,20.102,4.3725,10.9561,1.6687,58.476,3.9823,4.5625,,10.6791,1.3166,33.69,34.348,,17.5393,136.56
2024-11-05,,1.5098,1.7948,5.785,1.3883,0.86281,7.1033,23.257,6.8446,,0.91768,0.77012,7.7716,,375.56,15766,3.7467,84.11,152.27,1379.93,,20.151,4.3455,10.9755,1.6673,58.322,3.9993,4.566,,10.7062,1.317,33.635,34.348,,17.4614,136.64
2024-11-06,,1.5242,1.8287,5.809,1.3925,0.87592,7.179,23.692,6.9724,,0.93502,0.77815,7.7763,,383.43,15874,3.7508,84.32,154.32,1403.37,,20.641,4.4035,11.1351,1.6827,58.858,4.0667,4.6522,,10.8943,1.3353,34.32,34.255,,17.7505,138.66
2024-11-07,,1.5017,1.8134,5.6549,1.3871,0.87455,7.1543,23.423,6.9146,,0.92721,0.7713,7.7717,,375.13,15660,3.7176,84.32,153.65,1386.91,,19.8331,4.4035,10.8934,1.6627,58.507,4.0105,4.6137,,10.7548,1.322,34.12,34.244,,17.3693,137.51
2024-11-08,,1.5094,1.8156,5.7588,1.3909,0.87198,7.1698,23.401,6.9229,,0.92833,0.77226,7.7743,,377.53,15598,3.7356,84.38,152.41,1388.24,,19.9916,4.3825,10.9297,1.6682,58.346,4.0155,4.6183,,10.7594,1.323,34.065,34.358,,17.5248,138.04
2024-11-11,,1.5197,1.8363,5.8095,1.394,0.87964,7.203,23.79,7.0016,,0.93888,0.77627,7.775,,384.59,15726,3.7397,84.4,153.81,1398.9,,20.52,4.41,11.0661,1.6766,58.643,4.0785,4.6708,,10.8835,1.3329,34.46,34.332,,17.8548,139.24
2024-11-12,,1.5264,1.8421,5.7578,1.3939,0.88104,7.2319,23.914,7.0256,,0.94189,0.78021,7.7787,,386.83,15795,3.7506,84.38,154.2,1405.43,,20.385,4.44,11.0563,1.6811,58.654,4.0975,4.6871,,10.8712,1.3379,34.795,34.383,,18.045,139.3
2024-11-13,,1.5334,1.8401,5.7419,1.3962,0.8824,7.2091,23.798,7.0183,,0.94082,0.78477,7.7789,,384.51,15727,3.742,84.38,154.96,1399.38,,20.504,4.448,11.0683,1.6879,58.639,4.0855,4.6819,,10.9037,1.3373,34.68,34.361,,18.0079,139.15
2024-11-14,,1.5461,1.8568,5.8029,1.4012,0.88949,7.2408,24.024,7.0818,,0.9494,0.7895,7.7827,,386.45,15954,3.7382,84.46,155.93,1403.95,,20.622,4.4805,11.164,1.7049,58.836,4.1188,4.7246,,11.0159,1.3458,35.02,34.365,,18.3363,138.9
2024-11-15,,1.5445,1.8481,5.7956,1.4042,0.88718,7.2278,23.893,7.0481,,0.94491,0.78858,7.7847,,384.8,15884,3.7405,84.43,155.31,1394.91,,20.382,4.4705,11.0545,1.7023,58.738,4.082,4.7026,,10.952,1.3405,34.83,34.422,,18.1757,137.67
2024-11-18,,1.5497,1.8535,5.7837,1.4095,0.88741,7.2443,23.959,7.0689,,0.94769,0.79189,7.7843,,387.32,15858,3.7403,84.42,155.17,1397.36,,20.377,4.4805,11.1041,1.7117,58.689,4.1014,4.7162,,10.9932,1.3444,34.835,34.54,,18.0788,136.75
2024-11-19,,1.5375,1.8489,5.7867,1.4022,0.88192,7.2394,23.902,7.0515,,0.94536,0.79068,7.7836,,385.19,15844,3.7447,84.41,153.82,1392.36,,20.321,4.473,11.0224,1.6968,58.909,4.0937,4.705,,10.951,1.3389,34.525,34.559,,18.0535,137.36
2024-11-20,,1.5362,1.8517,5.7731,1.3981,0.88449,7.2456,23.941,7.0623,,0.94679,0.78943,7.7834,,387.81,15897,3.7316,84.36,155.67,1395.95,,20.17,4.4715,11.0244,1.6992,58.968,4.1004,4.7117,,10.9875,1.3419,34.635,34.465,,18.1089,137.76
2024-11-21,,1.5334,1.8581,5.8215,1.3965,0.88296,7.2396,24.079,7.0861,,0.95003,0.79112,7.7827,,389.99,15897,3.7328,84.48,154.41,1398.06,,20.372,4.465,11.0393,1.7028,59.012,4.1248,4.7283,,11.027,1.3437,34.645,34.482,,18.0775,138.61
2024-11-22,,1.5384,1.8784,5.809,1.3985,0.89051,7.2472,24.355,7.1626,,0.96043,0.79913,7.7845,,394.86,15914,3.7185,84.45,154.48,1406.48,,20.432,4.4675,11.1103,1.7119,58.94,4.1657,4.7798,,11.0959,1.3479,34.545,34.551,,18.0505,139.93
2024-11-25,,1.5351,1.8636,5.8067,1.3957,0.88842,7.2433,24.102,7.1068,,0.95283,0.79528,7.7808,,390.45,15867,3.6677,84.29,154.02,1400.54,,20.324,4.452,11.04,1.7081,59.015,4.1148,4.742,,10.9605,1.3462,34.56,34.59,,18.065,138.45
2024-11-26,,1.5388,1.8588,5.7979,1.4097,0.88519,7.2481,24.039,7.0885,,0.95039,0.79339,7.7808,,390.59,15878,3.6497,84.3,153.14,1395.45,,20.489,4.4575,11.102,1.7069,58.962,4.0967,4.7302,,10.9513,1.3451,34.605,34.641,,18.0889,138.09
2024-11-27,,1.5428,1.8572,5.8202,1.406,0.88396,7.2497,23.993,7.0822,,0.94958,0.79195,7.7817,,391.3,15863,3.6563,84.41,151.6,1392.39,,20.745,4.4425,11.1006,1.6991,58.75,4.0946,4.7259,,10.9477,1.3434,34.495,34.658,,18.1456,137.4
2024-11-28,,1.5394,1.8552,5.9658,1.4011,0.88351,7.2475,23.972,7.0743,,0.94859,0.78951,7.7828,,391.61,15875,3.6476,84.47,151.67,1396.59,,20.34,4.447,11.0643,1.6991,58.691,4.0884,4.7214,,10.9443,1.3437,34.425,34.605,,18.1522,137.64
2024-11-29,,1.5381,1.8517,6.0936,1.4009,0.88137,7.2414,23.912,7.0611,,0.94679,0.78778,7.7837,,389.84,15863,3.6367,84.57,150.2,1397.57,,20.391,4.445,11.059,1.6922,58.643,4.0674,4.7126,,10.9051,1.3406,34.29,34.689,,18.0626,137.95
2024-12-02,,1.5429,1.8614,6.0267,1.4036,0.88665,7.2733,24.047,7.0984,,0.95175,0.78898,7.7808,,394.93,15898,3.6361,84.71,150.13,1404.33,,20.495,4.459,11.0964,1.6981,58.68,4.0835,4.7368,,10.9708,1.3456,34.46,34.717,,18.182,138.86
2024-12-03,,1.543,1.8605,6.0712,1.4034,0.88556,7.2859,23.995,7.0956,,0.95129,0.79074,7.7833,,394.45,15933,3.6341,84.68,149.64,1403.06,,20.349,4.47,11.0626,1.7002,58.584,4.088,4.7345,,11.0117,1.3451,34.42,34.75,,18.1035,138.6
2024-12-04,,1.5616,1.8641,6.0496,1.4063,0.88687,7.2708,24.014,7.108,,0.95311,0.78946,7.784,,394.96,15924,3.6114,84.76,151.15,1417.54,,20.308,4.4525,11.0756,1.7144,58.247,4.0858,4.7436,,11.0065,1.3472,34.35,34.757,,18.1738,138.49
2024-12-05,,1.5538,1.8556,5.998,1.405,0.88283,7.2654,23.858,7.0758,,0.94877,0.78558,7.7824,,390.7,15855,3.6035,84.68,150.4,1418.04,,20.29,4.4275,11.0626,1.7064,57.824,4.0555,4.7224,,10.9198,1.3409,34.13,34.723,,18.0671,138.05
2024-12-06,,1.56,1.8484,6.0057,1.4065,0.87742,7.2632,23.731,7.0489,,0.94509,0.78305,7.7794,,391.6,15824,3.5983,84.69,150.51,1419.74,,20.187,4.4195,11.0996,1.7118,57.854,4.0327,4.7041,,10.8903,1.3396,33.995,34.798,,18.0584,137.7
2024-12-09,,1.55,1.8507,6.042,1.4117,0.87954,7.2644,23.744,7.057,,0.94625,0.78354,7.7748,,389.15,15878,3.5625,84.87,150.83,1432.14,,20.159,4.425,11.1123,1.7061,58.002,4.0304,4.7048,,10.916,1.3396,33.74,34.815,,17.8194,138.06
2024-12-10,,1.5628,1.8579,6.0617,1.4162,0.88031,7.2532,23.842,7.0844,,0.94994,0.78422,7.776,,390.57,15873,3.5776,84.88,151.74,1431.85,,20.167,4.428,11.1442,1.7178,57.994,4.0541,4.7224,,10.9561,1.3411,33.77,34.848,,17.8782,138.6
2024-12-11,,1.5728,1.8614,6.037,1.4186,0.88322,7.2635,23.905,7.0976,,0.95175,0.78479,7.7736,,389.72,15932,3.5848,84.85,152.61,1430.36,,20.207,4.433,11.1469,1.7303,58.31,4.0585,4.7277,,10.9608,1.3433,33.885,34.87,,17.7781,138.86
2024-12-12,,1.5645,1.8643,5.9074,1.4169,0.88829,7.2702,23.892,7.1092,,0.9532,0.7857,7.7757,,389.33,15964,3.5697,84.87,152.13,1430.72,,20.169,4.437,11.1086,1.7266,58.321,4.0757,4.7378,,10.9618,1.3448,33.85,34.878,,17.6939,139.07
2024-12-13,,1.5676,1.8595,6.0355,1.4218,0.89228,7.2742,23.787,7.0898,,0.95075,0.78953,7.775,,388.76,16020,3.5915,84.8,153.5,1433.33,,20.198,4.45,11.1008,1.7321,58.605,4.0543,4.7283,,10.9479,1.3472,34.135,34.948,,17.8866,138.71
2024-12-16,,1.5727,1.863,6.039,1.4249,0.89274,7.2836,23.848,7.105,,0.95256,0.7901,7.7753,,389.63,16022,3.5975,84.89,154.06,1437.56,,20.16,4.4525,11.1602,1.7326,58.779,4.0617,4.7402,,10.9107,1.3501,34.085,34.962,,17.8788,138.22
2024-12-17,,1.5764,1.8632,6.1526,1.4285,0.89673,7.2844,23.877,7.1058,,0.95265,0.78735,7.7709,,390.06,16138,3.6001,84.92,153.98,1436.72,,20.136,4.4665,11.2065,1.7366,59.037,4.0616,4.7397,,10.9288,1.351,34.225,34.991,,18.1286,137.85
2024-12-18,,1.5817,1.8634,6.1494,1.4312,0.89386,7.285,23.94,7.108,,0.95274,0.7862,7.7709,,391.46,16110,3.588,84.95,153.89,1438.15,,20.14,4.47,11.2062,1.7438,58.932,4.0566,4.7401,,10.9466,1.3507,34.235,35.019,,18.0642,138.05
2024-12-19,,1.5999,1.8815,6.2852,1.4363,0.89649,7.2975,24.172,7.1778,,0.962,0.79312,7.7715,,400.24,16314,3.6216,85.12,156.87,1448.1,,20.331,4.5055,11.3654,1.7688,59.063,4.0885,4.7869,,11.0269,1.3594,34.58,35.071,,18.3117,139.2
2024-12-20,,1.6048,1.8824,6.0802,1.4385,0.8948,7.2985,24.178,7.1813,,0.96246,0.79851,7.7724,,398.63,16230,3.6631,85.04,156.78,1446.29,,20.23,4.508,11.423,1.7753,58.807,4.1023,4.7894,,11.0452,1.3571,34.415,35.182,,18.3931,139.27
2024-12-23,,1.6037,1.8818,6.1499,1.4412,0.8983,7.2992,24.213,7.1769,,0.96219,0.79857,7.7703,,399.02,16182,3.6503,85.11,157.18,1453.44,,20.213,4.49,11.3605,1.7732,58.596,4.1136,4.7881,,11.0497,1.357,34.285,35.219,,18.478,139.61
2024-12-24,,1.6047,1.8815,6.1937,1.4418,0.90024,7.2961,24.18,7.1773,,0.962,0.79658,7.7675,,396.08,16203,3.6684,85.17,157.05,1458.37,,20.153,4.487,11.3987,1.7729,58.477,4.1092,4.7855,,11.0952,1.3592,34.14,35.254,,18.5948,139.59
2024-12-27,,1.6078,1.8743,6.1894,1.4377,0.90043,7.2994,24.15,7.1492,,0.95831,0.79634,7.7614,,394.3,16218,3.6765,85.49,157.79,1473.55,,20.264,4.4715,11.3498,1.7736,58.153,4.0971,4.7694,,11.001,1.3583,34.015,35.214,,18.7119,139.05
2024-12-30,,1.6044,1.8727,6.2007,1.4396,0.90339,7.2993,24.154,7.1429,,0.95749,0.79424,7.7619,,394.03,16163,3.6499,85.47,157.57,1473.7,,20.38,4.465,11.3419,1.7685,57.843,4.0842,4.7649,,10.9982,1.3564,34.125,35.323,,18.7372,137.78
2024-12-31,,1.6144,1.8826,6.1847,1.4388,0.90596,7.2994,24.242,7.1786,,0.96256,0.79813,7.7665,,395.95,16191,3.6466,85.6,156.95,1474.78,,20.743,4.4715,11.3534,1.7838,58.043,4.1149,4.788,,11.0299,1.3634,34.34,35.361,,18.8842,138.51
2025-01-02,,1.6101,1.895,6.2203,1.4422,0.90795,7.2995,24.394,7.2263,,0.9689,0.80533,7.7765,,400.06,16207,3.6504,85.76,157.0,1467.95,,20.771,4.4785,11.3529,1.783,57.91,4.1423,4.8196,,11.067,1.3653,34.255,35.318,,18.6725,139.42
2025-01-03,,1.6075,1.899,6.1635,1.4411,0.90902,7.3183,24.435,7.2433,,0.97097,0.80584,7.7796,,402.88,16219,3.6522,85.77,157.07,1468.78,,20.617,4.5,11.3729,1.7833,58.098,4.1485,4.8308,,11.1074,1.3703,34.445,35.368,,18.7355,139.92
2025-01-06,,1.5879,1.8759,6.1048,1.4305,0.90121,7.3167,24.126,7.1543,,0.95914,0.79703,7.7724,,397.74,16147,3.6356,85.61,156.58,1456.21,,20.33,4.511,11.2311,1.7604,57.902,4.0781,4.7714,,10.9961,1.3589,34.37,35.325,,18.4849,138.79
2025-01-07,,1.5931,1.8818,6.0747,1.4315,0.90696,7.3263,24.186,7.1771,,0.96219,0.7978,7.7768,,400.01,16160,3.6256,85.74,157.66,1450.35,,20.34,4.4875,11.2946,1.7624,58.095,4.0973,4.7863,,11.0411,1.3615,34.475,35.354,,18.591,140.0
2025-01-08,,1.6138,1.9014,6.1321,1.4391,0.91182,7.3316,24.451,7.2534,,0.9722,0.81084,7.7793,,404.68,16255,3.6747,85.89,158.41,1461.7,,20.425,4.5025,11.4116,1.7872,58.518,4.1576,4.8356,,11.1924,1.3704,34.69,35.383,,18.8953,141.07
2025-01-09,,1.6138,1.8979,6.1127,1.4392,0.91189,7.3322,24.373,7.2401,,0.9704,0.81328,7.7816,,401.73,16200,3.6597,85.85,157.75,1459.71,,20.476,4.503,11.4124,1.7872,58.497,4.1459,4.8262,,11.1543,1.3685,34.59,35.343,,18.8776,140.61
2025-01-10,,1.6164,1.8981,6.0556,1.4407,0.91382,7.3313,24.35,7.2405,,0.9705,0.81224,7.7857,,401.48,16189,3.6771,86.02,158.06,1466.73,,20.503,4.4965,11.4101,1.791,58.465,4.1401,4.8268,,11.1578,1.3676,34.565,35.409,,19.0378,141.01
2025-01-13,,1.6256,1.9178,6.0903,1.4414,0.91645,7.3319,24.74,7.3157,,0.98058,0.82526,7.787,,405.65,16318,3.6709,86.7,157.11,1468.44,,20.769,4.51,11.4817,1.8002,58.689,4.1886,4.8765,,11.2821,1.3738,34.775,35.499,,19.1445,141.69
2025-01-14,,1.6204,1.909,6.0809,1.4391,0.91703,7.3312,24.689,7.2823,,0.97609,0.82272,7.7854,,402.2,16309,3.6296,86.57,157.76,1460.61,,20.629,4.505,11.4392,1.7886,58.756,4.1662,4.8559,,11.2367,1.37,34.76,35.493,,18.95,141.43
2025-01-15,,1.6132,1.8988,6.056,1.4353,0.91204,7.3316,24.483,7.2438,,0.97087,0.81857,7.7865,,398.67,16381,3.6213,86.42,157.04,1459.37,,20.476,4.499,11.3626,1.7846,58.6,4.1372,4.8293,,11.1665,1.3679,34.72,35.483,,18.8659,140.49
2025-01-16,,1.6135,1.904,6.0343,1.4385,0.91277,7.3317,24.563,7.2633,,0.97352,0.82027,7.7888,,401.43,16407,3.6246,86.58,156.21,1459.35,,20.621,4.5025,11.3868,1.7902,58.564,4.1558,4.8437,,11.1809,1.3689,34.65,35.443,,18.891,141.26
2025-01-17,,1.6164,1.8992,6.0709,1.4434,0.91222,7.329,24.534,7.2449,,0.97106,0.82009,7.7873,,400.71,16398,3.5901,86.62,155.59,1458.58,,20.799,4.506,11.4187,1.7902,58.591,4.1353,4.8325,,11.173,1.3675,34.465,35.567,,18.7695,140.9
2025-01-20,,1.6118,1.8959,6.0768,1.4467,0.91402,7.312,24.437,7.2326,,0.96937,0.81997,7.7841,,400.49,16390,3.5861,86.54,156.42,1451.34,,20.87,4.493,11.4061,1.7843,58.486,4.1264,4.8244,,11.1424,1.3646,34.255,35.589,,18.7457,141.04
2025-01-21,,1.6065,1.8884,6.0524,1.4447,0.91021,7.2843,24.31,7.2042,,0.96553,0.81639,7.7857,,397.3,16339,3.5865,86.6,155.7,1441.93,,20.747,4.4755,11.4097,1.7772,58.531,4.1072,4.8053,,11.0795,1.3593,34.065,35.629,,18.6035,140.87
2025-01-22,,1.5899,1.8728,6.0077,1.4337,0.90482,7.2673,24.073,7.1447,,0.95758,0.80883,7.7872,,393.64,16211,3.5394,86.38,155.82,1432.55,,20.56,4.4365,11.254,1.7607,58.415,4.0506,4.7657,,10.9806,1.3527,33.835,35.652,,18.4695,140.29
2025-01-23,,1.595,1.8799,5.9517,1.4402,0.90754,7.2884,24.164,7.1709,,0.96117,0.81188,7.7898,,393.79,16240,3.5676,86.44,156.27,1436.85,,20.469,4.444,11.275,1.7663,58.692,4.0475,4.7831,,11.0232,1.3566,34.025,35.658,,18.5643,140.23
2025-01-24,,1.5852,1.8676,5.9078,1.4338,0.90661,7.247,23.966,7.1251,,0.95493,0.80608,7.7883,,390.42,16139,3.5891,86.26,156.51,1433.92,,20.25,4.3775,11.2199,1.7536,58.389,4.0239,4.7518,,10.9425,1.3492,33.68,35.692,,18.3843,139.71
2025-01-27,,1.5859,1.8574,5.9236,1.4336,0.89772,7.2465,23.839,7.0869,,0.94967,0.79873,7.786,,388.21,16151,3.6148,86.31,154.05,1432.07,,20.501,4.3785,11.2151,1.7535,58.317,4.0069,4.7246,,10.9174,1.3423,33.62,35.732,,18.6645,138.94
2025-01-28,,1.6023,1.8768,5.9049,1.4412,0.90596,7.2466,24.077,7.1611,,0.9596,0.8048,7.7909,,391.64,16225,3.6201,86.56,155.32,1445.94,,20.668,4.393,11.3027,1.7694,58.44,4.0378,4.7739,,11.0143,1.3518,33.88,35.764,,18.6968,140.2
2025-01-29,,1.6073,1.8813,5.8475,1.4439,0.90708,7.2513,24.165,7.1784,,0.96191,0.80534,7.7907,,392.54,16240,3.5997,86.56,155.35,1446.73,,20.484,4.393,11.3298,1.7724,58.41,4.053,4.7858,,11.0191,1.3516,33.77,35.776,,18.6658,140.15
2025-01-30,,1.6058,1.88,5.9114,1.4416,0.90753,7.2514,24.148,7.1725,,0.96126,0.80443,7.791,,391.47,16247,3.5833,86.61,154.11,1441.91,,20.528,4.393,11.3059,1.7695,58.342,4.0434,4.783,,11.0257,1.3504,33.695,35.781,,18.5272,140.44
2025-01-31,,1.607,1.8818,5.8383,1.4466,0.90917,7.2513,24.214,7.1796,,0.96219,0.80446,7.7927,,392.52,16300,3.5792,86.59,154.9,1449.65,,20.665,4.455,11.2935,1.7696,58.387,4.0537,4.7885,,11.0401,1.3558,33.595,35.857,,18.6268,141.15
2025-02-03,,1.6226,1.9036,5.8516,1.465,0.91425,7.2513,24.58,7.2628,,0.97333,0.80919,7.7937,,397.54,16415,3.6005,87.06,154.63,1463.9,,20.933,4.475,11.4014,1.7933,58.554,4.1128,4.8442,,11.1748,1.365,34.0,35.986,,18.8286,142.11
